Date,Rented Bike Count,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day
12/12/2017,250,15,-5.8,30,2.8,2000,-20.6,0.92,0,0,Winter,No Holiday,Yes
12/12/2017,248,16,-6,29,2.8,1983,-21.2,0.58,0,0,Winter,No Holiday,Yes
12/12/2017,305,17,-7,32,2.6,2000,-20.9,0.19,0,0,Winter,No Holiday,Yes
12/12/2017,529,18,-7.7,36,1,2000,-20.2,0,0,0,Winter,No Holiday,Yes
12/12/2017,350,19,-8.2,43,1.1,2000,-18.5,0,0,0,Winter,No Holiday,Yes
12/12/2017,260,20,-8.4,42,1,2000,-19,0,0,0,Winter,No Holiday,Yes
12/12/2017,270,21,-8.8,43,1.4,1999,-19.1,0,0,0,Winter,No Holiday,Yes
12/12/2017,256,22,-9,45,1.3,1999,-18.7,0,0,0,Winter,No Holiday,Yes
12/12/2017,173,23,-9.3,47,2.1,2000,-18.5,0,0,0,Winter,No Holiday,Yes
13/12/2017,168,0,-9.5,48,1.3,1996,-18.4,0,0,0,Winter,No Holiday,Yes
13/12/2017,183,1,-10.2,52,1.6,1997,-18.2,0,0,0,Winter,No Holiday,Yes
13/12/2017,120,2,-10.4,53,1.8,1949,-18.1,0,0,0,Winter,No Holiday,Yes
13/12/2017,79,3,-10.9,55,1.8,1913,-18.1,0,0,0,Winter,No Holiday,Yes
13/12/2017,41,4,-11.4,58,1.3,1907,-18,0,0,0,Winter,No Holiday,Yes
13/12/2017,68,5,-11.5,58,1.1,1923,-18.1,0,0,0,Winter,No Holiday,Yes
13/12/2017,109,6,-11.9,57,1.1,1974,-18.7,0,0,0,Winter,No Holiday,Yes
13/12/2017,310,7,-11.7,53,1.6,1998,-19.3,0,0,0,Winter,No Holiday,Yes
13/12/2017,591,8,-11.4,47,3.3,2000,-20.4,0,0,0,Winter,No Holiday,Yes
13/12/2017,340,9,-11.1,46,3.4,1981,-20.4,0.1,0,0,Winter,No Holiday,Yes
13/12/2017,202,10,-9.5,39,2.1,1875,-20.9,0.6,0,0,Winter,No Holiday,Yes
13/12/2017,251,11,-8.1,35,1.8,1806,-20.9,0.96,0,0,Winter,No Holiday,Yes
13/12/2017,267,12,-6.5,30,2.9,1945,-21.2,1.17,0,0,Winter,No Holiday,Yes
13/12/2017,251,13,-5.8,28,2.9,1887,-21.4,1.23,0,0,Winter,No Holiday,Yes
13/12/2017,240,14,-4.7,27,2.9,1883,-20.8,1.12,0,0,Winter,No Holiday,Yes
13/12/2017,240,15,-4.9,26,3.1,1887,-21.5,0.89,0,0,Winter,No Holiday,Yes
13/12/2017,278,16,-4.5,26,2.2,2000,-21.1,0.56,0,0,Winter,No Holiday,Yes
13/12/2017,392,17,-5.6,29,1.7,2000,-20.8,0.18,0,0,Winter,No Holiday,Yes
13/12/2017,537,18,-6.6,33,1.1,2000,-20.2,0,0,0,Winter,No Holiday,Yes
13/12/2017,373,19,-6.6,31,1.6,2000,-20.9,0,0,0,Winter,No Holiday,Yes
13/12/2017,263,20,-7.6,35,0.8,2000,-20.4,0,0,0,Winter,No Holiday,Yes
13/12/2017,271,21,-8.3,39,1,2000,-19.8,0,0,0,Winter,No Holiday,Yes
13/12/2017,271,22,-8.9,39,0.1,2000,-20.3,0,0,0,Winter,No Holiday,Yes
13/12/2017,174,23,-9.2,44,0.4,1978,-19.2,0,0,0,Winter,No Holiday,Yes
14/12/2017,171,0,-9.5,50,0.6,1953,-18,0,0,0,Winter,No Holiday,Yes
14/12/2017,170,1,-9.8,48,0.8,2000,-18.7,0,0,0,Winter,No Holiday,Yes
14/12/2017,107,2,-10.6,44,0.8,1903,-20.5,0,0,0,Winter,No Holiday,Yes
14/12/2017,80,3,-10.7,48,0.4,1651,-19.6,0,0,0,Winter,No Holiday,Yes
14/12/2017,52,4,-11,50,0.8,1718,-19.4,0,0,0,Winter,No Holiday,Yes
14/12/2017,62,5,-10.8,48,0.8,1648,-19.6,0,0,0,Winter,No Holiday,Yes
14/12/2017,108,6,-11,55,0.8,1541,-18.2,0,0,0,Winter,No Holiday,Yes
14/12/2017,279,7,-10.9,57,1.1,1387,-17.7,0,0,0,Winter,No Holiday,Yes
14/12/2017,621,8,-10.4,54,1.1,1432,-17.9,0.01,0,0,Winter,No Holiday,Yes
14/12/2017,305,9,-9.4,44,0.5,1680,-19.4,0.13,0,0,Winter,No Holiday,Yes
14/12/2017,189,10,-7.7,43,0.9,1555,-18.1,0.35,0,0,Winter,No Holiday,Yes
14/12/2017,247,11,-6.1,38,1,1587,-18.1,0.52,0,0,Winter,No Holiday,Yes
14/12/2017,278,12,-4.9,34,1.3,1768,-18.3,0.6,0,0,Winter,No Holiday,Yes
14/12/2017,282,13,-3.8,32,0.9,1827,-18.1,0.52,0,0,Winter,No Holiday,Yes
14/12/2017,294,14,-2.7,28,0.7,1857,-18.7,0.65,0,0,Winter,No Holiday,Yes
14/12/2017,301,15,-2.5,29,1.1,1667,-18.1,0.48,0,0,Winter,No Holiday,Yes
14/12/2017,335,16,-2.4,28,0.9,1878,-18.4,0.35,0,0,Winter,No Holiday,Yes
14/12/2017,382,17,-2.9,31,0.6,1723,-17.7,0.09,0,0,Winter,No Holiday,Yes
14/12/2017,612,18,-3.5,35,1.1,1414,-16.7,0,0,0,Winter,No Holiday,Yes
14/12/2017,410,19,-4.2,40,0.9,1216,-15.8,0,0,0,Winter,No Holiday,Yes
14/12/2017,277,20,-4.8,43,1.1,1397,-15.4,0,0,0,Winter,No Holiday,Yes
14/12/2017,316,21,-4.8,45,0.8,1351,-14.9,0,0,0,Winter,No Holiday,Yes
14/12/2017,309,22,-4.9,44,1.1,1369,-15.3,0,0,0,Winter,No Holiday,Yes
14/12/2017,211,23,-5.6,53,1.2,1290,-13.6,0,0,0,Winter,No Holiday,Yes
15/12/2017,227,0,-5.7,53,0.6,1262,-13.7,0,0,0,Winter,No Holiday,Yes
15/12/2017,241,1,-6.3,57,0.4,1148,-13.4,0,0,0,Winter,No Holiday,Yes
15/12/2017,162,2,-6.8,58,0.4,1089,-13.6,0,0,0,Winter,No Holiday,Yes
15/12/2017,110,3,-6.9,56,0.5,1111,-14.2,0,0,0,Winter,No Holiday,Yes
15/12/2017,69,4,-7.1,59,0.8,1058,-13.7,0,0,0,Winter,No Holiday,Yes
15/12/2017,68,5,-7.5,64,0.9,989,-13.1,0,0,0,Winter,No Holiday,Yes
15/12/2017,129,6,-7.4,64,0.7,906,-13,0,0,0,Winter,No Holiday,Yes
15/12/2017,285,7,-7,63,0.6,865,-12.8,0,0,0,Winter,No Holiday,Yes
15/12/2017,658,8,-6.6,64,1.1,791,-12.2,0,0,0,Winter,No Holiday,Yes
15/12/2017,330,9,-5.9,60,0.6,691,-12.4,0.09,0,0,Winter,No Holiday,Yes
15/12/2017,221,10,-4.6,52,0.8,648,-12.9,0.34,0,0,Winter,No Holiday,Yes
15/12/2017,279,11,-2.9,46,1,809,-12.9,0.42,0,0,Winter,No Holiday,Yes
15/12/2017,309,12,-2.5,43,0.7,895,-13.3,0.34,0,0,Winter,No Holiday,Yes
15/12/2017,325,13,-1.6,40,0.3,868,-13.4,0.32,0,0,Winter,No Holiday,Yes
15/12/2017,329,14,-0.7,39,0.8,826,-12.9,0.35,0,0,Winter,No Holiday,Yes
15/12/2017,342,15,0.1,35,1.5,946,-13.5,0.42,0,0,Winter,No Holiday,Yes
15/12/2017,354,16,0,37,0.6,994,-12.9,0.13,0,0,Winter,No Holiday,Yes
15/12/2017,464,17,-0.2,39,0.8,1016,-12.5,0,0,0,Winter,No Holiday,Yes
15/12/2017,682,18,0.1,43,0.9,1485,-11,0,0,0,Winter,No Holiday,Yes
15/12/2017,451,19,0.6,41,1.2,1550,-11.1,0,0,0,Winter,No Holiday,Yes
15/12/2017,320,20,0.9,42,1.2,1113,-10.5,0,0,0,Winter,No Holiday,Yes
15/12/2017,300,21,0.7,47,2.7,1283,-9.3,0,0,0,Winter,No Holiday,Yes
15/12/2017,296,22,-0.1,49,2,870,-9.5,0,0,0,Winter,No Holiday,Yes
15/12/2017,247,23,-1.3,60,2.5,792,-8,0,0,0,Winter,No Holiday,Yes
16/12/2017,217,0,-2.6,73,3.4,787,-6.7,0,0,0,Winter,No Holiday,Yes
16/12/2017,302,1,-3.4,76,2.9,582,-7,0,0,0,Winter,No Holiday,Yes
16/12/2017,228,2,-4.1,73,2.1,567,-8.2,0,0,0,Winter,No Holiday,Yes
16/12/2017,129,3,-4.5,71,1.6,651,-8.9,0,0,0,Winter,No Holiday,Yes
16/12/2017,80,4,-5,70,2.7,702,-9.6,0,0,0,Winter,No Holiday,Yes
16/12/2017,45,5,-5.6,72,2,662,-9.8,0,0,0,Winter,No Holiday,Yes
16/12/2017,66,6,-6.1,69,2.9,765,-10.8,0,0,0,Winter,No Holiday,Yes
16/12/2017,90,7,-6.7,64,2.1,977,-12.3,0,0,0,Winter,No Holiday,Yes
16/12/2017,190,8,-7.3,62,2.6,1112,-13.3,0,0,0,Winter,No Holiday,Yes
16/12/2017,195,9,-7.2,47,2.8,1724,-16.6,0.18,0,0,Winter,No Holiday,Yes
16/12/2017,201,10,-6.2,42,2.3,1893,-17,0.52,0,0,Winter,No Holiday,Yes
16/12/2017,239,11,-5.2,30,4,1991,-20.1,0.86,0,0,Winter,No Holiday,Yes
16/12/2017,252,12,-4.1,28,3.8,1998,-19.9,1.08,0,0,Winter,No Holiday,Yes
16/12/2017,296,13,-3.7,23,4,1980,-21.8,1.12,0,0,Winter,No Holiday,Yes
16/12/2017,292,14,-3.4,22,4.3,1966,-22.1,1.07,0,0,Winter,No Holiday,Yes
16/12/2017,291,15,-3.3,22,5,2000,-22,0.86,0,0,Winter,No Holiday,Yes
16/12/2017,258,16,-3.3,24,3.5,2000,-21,0.54,0,0,Winter,No Holiday,Yes
16/12/2017,277,17,-4.6,26,2.6,2000,-21.2,0.17,0,0,Winter,No Holiday,Yes
16/12/2017,212,18,-5.3,28,3.5,2000,-21,0,0,0,Winter,No Holiday,Yes
16/12/2017,173,19,-6,32,2.4,2000,-20,0,0,0,Winter,No Holiday,Yes
16/12/2017,143,20,-6.6,37,3.4,2000,-18.9,0,0,0,Winter,No Holiday,Yes
16/12/2017,159,21,-7.1,39,3.2,2000,-18.7,0,0,0,Winter,No Holiday,Yes
16/12/2017,155,22,-7.6,41,1.6,2000,-18.6,0,0,0,Winter,No Holiday,Yes
16/12/2017,142,23,-8,41,2.2,2000,-18.9,0,0,0,Winter,No Holiday,Yes
17/12/2017,175,0,-8.1,41,2,2000,-19,0,0,0,Winter,No Holiday,Yes
17/12/2017,146,1,-8.4,40,1.6,2000,-19.6,0,0,0,Winter,No Holiday,Yes
17/12/2017,132,2,-8.7,40,2.8,2000,-19.8,0,0,0,Winter,No Holiday,Yes
17/12/2017,100,3,-9,40,3.1,2000,-20.1,0,0,0,Winter,No Holiday,Yes
17/12/2017,41,4,-9.5,40,1.9,2000,-20.6,0,0,0,Winter,No Holiday,Yes
17/12/2017,31,5,-9.7,41,3.1,2000,-20.5,0,0,0,Winter,No Holiday,Yes
17/12/2017,39,6,-9.9,42,2.3,2000,-20.4,0,0,0,Winter,No Holiday,Yes
17/12/2017,53,7,-10.2,42,2.3,2000,-20.6,0,0,0,Winter,No Holiday,Yes
17/12/2017,94,8,-10.7,43,0.9,2000,-20.8,0,0,0,Winter,No Holiday,Yes
17/12/2017,122,9,-10.5,38,1.1,1950,-22.1,0.19,0,0,Winter,No Holiday,Yes
17/12/2017,142,10,-8.5,31,1.5,1997,-22.6,0.58,0,0,Winter,No Holiday,Yes
17/12/2017,189,11,-7.2,29,1.8,1926,-22.2,0.88,0,0,Winter,No Holiday,Yes
17/12/2017,216,12,-4.9,25,2.6,1966,-21.9,1.08,0,0,Winter,No Holiday,Yes
17/12/2017,223,13,-4.5,25,3.2,1989,-21.6,1.14,0,0,Winter,No Holiday,Yes
17/12/2017,268,14,-3.2,26,3.1,1933,-20,1.07,0,0,Winter,No Holiday,Yes
17/12/2017,278,15,-2.5,28,2,2000,-18.5,0.85,0,0,Winter,No Holiday,Yes
17/12/2017,256,16,-2.7,31,2.3,2000,-17.5,0.54,0,0,Winter,No Holiday,Yes
17/12/2017,266,17,-3.8,35,2.4,2000,-17,0.17,0,0,Winter,No Holiday,Yes
17/12/2017,204,18,-4.7,37,1.8,2000,-17.2,0.01,0,0,Winter,No Holiday,Yes
17/12/2017,157,19,-5.6,39,1.1,2000,-17.3,0,0,0,Winter,No Holiday,Yes
17/12/2017,166,20,-6,42,0.8,2000,-16.8,0,0,0,Winter,No Holiday,Yes
17/12/2017,168,21,-6.5,45,0.7,2000,-16.4,0,0,0,Winter,No Holiday,Yes
17/12/2017,172,22,-6.6,50,0.6,1990,-15.3,0,0,0,Winter,No Holiday,Yes
17/12/2017,138,23,-6.9,53,0.7,2000,-14.8,0,0,0,Winter,No Holiday,Yes
18/12/2017,151,0,-5.9,50,0.6,2000,-14.6,0,0,0,Winter,No Holiday,Yes
18/12/2017,97,1,-5.3,48,0.4,1664,-14.6,0,0,0,Winter,No Holiday,Yes
18/12/2017,38,2,-5,65,0.4,990,-10.5,0,0,0.2,Winter,No Holiday,Yes
18/12/2017,32,3,-5.3,76,1,767,-8.8,0,0.3,0.5,Winter,No Holiday,Yes
18/12/2017,29,4,-5.4,81,0.7,270,-8.1,0,0,0.7,Winter,No Holiday,Yes
18/12/2017,27,5,-5.3,81,0.9,923,-8,0,0,0.8,Winter,No Holiday,Yes
18/12/2017,45,6,-5.2,85,0.9,271,-7.3,0,0.4,1.3,Winter,No Holiday,Yes
18/12/2017,96,7,-5,85,0.7,186,-7.1,0,0,1.8,Winter,No Holiday,Yes
18/12/2017,146,8,-4.6,86,1.2,508,-6.5,0,0,2,Winter,No Holiday,Yes
18/12/2017,52,9,-4.3,89,1,59,-5.8,0,1.6,4,Winter,No Holiday,Yes
18/12/2017,36,10,-3.7,87,1,541,-5.5,0.03,0,4.8,Winter,No Holiday,Yes
18/12/2017,44,11,-2.9,85,1.2,243,-5,0.06,0,4.8,Winter,No Holiday,Yes
18/12/2017,62,12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,Winter,No Holiday,Yes
18/12/2017,76,13,-0.9,84,1.2,333,-3.2,0.09,0,5,Winter,No Holiday,Yes
18/12/2017,116,14,0.5,76,0.9,364,-3.2,0.17,0,4.2,Winter,No Holiday,Yes
18/12/2017,137,15,1.6,73,0.9,421,-2.7,0.6,0,3.2,Winter,No Holiday,Yes
18/12/2017,181,16,1.8,76,0.8,410,-1.9,0.47,0,2.7,Winter,No Holiday,Yes
18/12/2017,175,17,0.4,84,0.8,317,-1.9,0.15,0,2.7,Winter,No Holiday,Yes
18/12/2017,281,18,0,88,0.6,277,-1.7,0,0,2.7,Winter,No Holiday,Yes
18/12/2017,198,19,1.3,65,1.1,1122,-4.5,0,0,2.7,Winter,No Holiday,Yes
18/12/2017,165,20,3.3,65,3.2,1172,-2.6,0,0,2.7,Winter,No Holiday,Yes
18/12/2017,148,21,2.8,73,2.4,831,-1.5,0,0,2.6,Winter,No Holiday,Yes
18/12/2017,160,22,1.5,82,2.4,537,-1.2,0,0,2.6,Winter,No Holiday,Yes
18/12/2017,128,23,0.1,81,2.9,551,-2.7,0,0,2.6,Winter,No Holiday,Yes
19/12/2017,122,0,-1,73,2.3,881,-5.2,0,0,2.6,Winter,No Holiday,Yes
19/12/2017,122,1,-2,72,0.8,979,-6.3,0,0,2.6,Winter,No Holiday,Yes
19/12/2017,93,2,-2.7,72,0.9,990,-7,0,0,2.6,Winter,No Holiday,Yes
19/12/2017,55,3,-2.8,58,1.6,1315,-9.9,0,0,2.6,Winter,No Holiday,Yes
19/12/2017,39,4,-2.9,59,1.8,1286,-9.8,0,0,2.6,Winter,No Holiday,Yes
19/12/2017,55,5,-3.9,66,0.7,1209,-9.3,0,0,2.6,Winter,No Holiday,Yes
19/12/2017,78,6,-4.3,70,1.6,1169,-8.9,0,0,2.6,Winter,No Holiday,Yes
19/12/2017,165,7,-4.4,64,2.8,1367,-10.1,0,0,2.6,Winter,No Holiday,Yes
19/12/2017,390,8,-5.2,58,2.2,1594,-12.1,0,0,2.5,Winter,No Holiday,Yes
19/12/2017,199,9,-5.3,48,2.6,1810,-14.6,0.18,0,2.5,Winter,No Holiday,Yes
19/12/2017,151,10,-4.6,41,2.8,1815,-15.8,0.57,0,2.5,Winter,No Holiday,Yes
19/12/2017,174,11,-3.5,35,2.2,1742,-16.7,0.87,0,2.5,Winter,No Holiday,Yes
19/12/2017,191,12,-2.5,31,2.6,1778,-17.3,1.08,0,2.3,Winter,No Holiday,Yes
19/12/2017,189,13,-2.2,25,3.2,1970,-19.6,1.17,0,2.2,Winter,No Holiday,Yes
19/12/2017,178,14,-2.2,23,3.7,1971,-20.5,1.09,0,2.2,Winter,No Holiday,Yes
19/12/2017,195,15,-1.3,26,3,2000,-18.3,0.91,0,2.1,Winter,No Holiday,Yes
19/12/2017,211,16,-1.8,31,3.1,1993,-16.7,0.56,0,2,Winter,No Holiday,Yes
19/12/2017,256,17,-2.7,35,1.8,2000,-16,0.18,0,2,Winter,No Holiday,Yes
19/12/2017,384,18,-3.8,42,3.3,2000,-14.8,0,0,2,Winter,No Holiday,Yes
19/12/2017,276,19,-4.5,51,2,2000,-13.1,0,0,2,Winter,No Holiday,Yes
19/12/2017,225,20,-4.9,55,2,2000,-12.5,0,0,2,Winter,No Holiday,Yes
19/12/2017,224,21,-5,57,1.9,2000,-12.2,0,0,2,Winter,No Holiday,Yes
19/12/2017,213,22,-5.5,56,1.5,2000,-12.9,0,0,2,Winter,No Holiday,Yes
19/12/2017,149,23,-5.8,57,1.7,2000,-12.9,0,0,2,Winter,No Holiday,Yes
20/12/2017,142,0,-6.5,63,1.5,1666,-12.3,0,0,2,Winter,No Holiday,Yes
20/12/2017,172,1,-7.3,67,1.1,1593,-12.3,0,0,2,Winter,No Holiday,Yes
20/12/2017,108,2,-7.8,68,0.9,1642,-12.6,0,0,2,Winter,No Holiday,Yes
20/12/2017,71,3,-8.1,70,1.3,1557,-12.6,0,0,2,Winter,No Holiday,Yes
20/12/2017,38,4,-8.5,73,1,1723,-12.4,0,0,2,Winter,No Holiday,Yes
20/12/2017,56,5,-8.3,67,0.9,1566,-13.3,0,0,2,Winter,No Holiday,Yes
20/12/2017,97,6,-8.2,66,0.9,1718,-13.4,0,0,2,Winter,No Holiday,Yes
20/12/2017,213,7,-8.1,67,0.9,1737,-13.1,0,0,2,Winter,No Holiday,Yes
20/12/2017,466,8,-7.8,65,1.1,1738,-13.2,0,0,2,Winter,No Holiday,Yes
20/12/2017,239,9,-6.7,62,1.1,1749,-12.7,0.09,0,2,Winter,No Holiday,Yes
20/12/2017,162,10,-5.4,56,1.1,1751,-12.8,0.28,0,2,Winter,No Holiday,Yes
20/12/2017,204,11,-4.2,51,1.1,1772,-12.8,0.4,0,1.9,Winter,No Holiday,Yes
20/12/2017,209,12,-3.2,49,1.3,1723,-12.4,0.53,0,1.9,Winter,No Holiday,Yes
20/12/2017,228,13,-1.3,43,1,1777,-12.3,0.8,0,1.7,Winter,No Holiday,Yes
20/12/2017,243,14,-0.5,44,1,1793,-11.2,0.71,0,1.7,Winter,No Holiday,Yes
20/12/2017,240,15,-0.2,45,1,1852,-10.7,0.41,0,1.6,Winter,No Holiday,Yes
20/12/2017,225,16,-0.5,48,1.1,1722,-10.1,0.12,0,1.6,Winter,No Holiday,Yes
20/12/2017,237,17,-0.9,70,1.1,299,-5.6,0.02,0,2.2,Winter,No Holiday,Yes
20/12/2017,329,18,-1.4,79,1.6,702,-4.5,0,0.1,2.2,Winter,No Holiday,Yes
20/12/2017,190,19,-1.5,81,1.8,751,-4.3,0,0,2.2,Winter,No Holiday,Yes
20/12/2017,165,20,-1.9,86,0.9,700,-3.9,0,0,2.4,Winter,No Holiday,Yes
20/12/2017,197,21,-2,83,1.2,904,-4.5,0,0.1,2.4,Winter,No Holiday,Yes
20/12/2017,184,22,-1.6,82,0.4,929,-4.2,0,0,2.3,Winter,No Holiday,Yes
20/12/2017,153,23,-1.1,87,1.4,349,-2.9,0,0,2.2,Winter,No Holiday,Yes
21/12/2017,166,0,-1.3,90,2,259,-2.7,0,0,2.2,Winter,No Holiday,Yes
21/12/2017,189,1,-1.8,90,1.6,263,-3.2,0,0,2.2,Winter,No Holiday,Yes
21/12/2017,132,2,-2.2,88,1.4,348,-3.9,0,0,2.2,Winter,No Holiday,Yes
21/12/2017,79,3,-2.9,89,1.3,288,-4.4,0,0,2.2,Winter,No Holiday,Yes
21/12/2017,58,4,-3.6,91,1.2,241,-4.8,0,0,2.2,Winter,No Holiday,Yes
21/12/2017,49,5,-4.3,91,1.5,233,-5.5,0,0,2.2,Winter,No Holiday,Yes
21/12/2017,84,6,-4.8,91,1.1,266,-6,0,0,2.2,Winter,No Holiday,Yes
21/12/2017,178,7,-5.3,90,1.1,311,-6.6,0,0,2.2,Winter,No Holiday,Yes
21/12/2017,423,8,-5.6,89,0.9,371,-7.1,0,0,2.2,Winter,No Holiday,Yes
21/12/2017,265,9,-5.3,88,0.4,463,-6.9,0.21,0,2.2,Winter,No Holiday,Yes
21/12/2017,169,10,-3,71,0.7,608,-7.5,0.67,0,2.1,Winter,No Holiday,Yes
21/12/2017,243,11,-0.7,62,0.7,519,-7,0.77,0,2,Winter,No Holiday,Yes
21/12/2017,290,12,1.9,40,2,1835,-10.3,1.04,0,1.9,Winter,No Holiday,Yes
21/12/2017,285,13,3.2,42,1.8,1349,-8.5,1.08,0,1.8,Winter,No Holiday,Yes
21/12/2017,255,14,4.3,47,2.3,953,-6,0.96,0,1.6,Winter,No Holiday,Yes
21/12/2017,316,15,4.4,46,1.4,1113,-6.2,0.78,0,1,Winter,No Holiday,Yes
21/12/2017,301,16,4.1,51,1.8,1112,-5.1,0.48,0,0.9,Winter,No Holiday,Yes
21/12/2017,366,17,2.9,60,1.3,1193,-4.1,0.16,0,0.8,Winter,No Holiday,Yes
21/12/2017,531,18,1.7,64,1.3,1140,-4.3,0,0,0.8,Winter,No Holiday,Yes
21/12/2017,355,19,0.8,71,0.9,923,-3.8,0,0,0.8,Winter,No Holiday,Yes
21/12/2017,288,20,0.2,72,0.7,990,-4.2,0,0,0.8,Winter,No Holiday,Yes
21/12/2017,248,21,-0.4,74,0.6,1065,-4.4,0,0,0.8,Winter,No Holiday,Yes
21/12/2017,252,22,-1.1,78,0.6,865,-4.4,0,0,0.8,Winter,No Holiday,Yes
21/12/2017,212,23,-1.5,79,0.6,821,-4.6,0,0,0.8,Winter,No Holiday,Yes
22/12/2017,196,0,-1.7,79,0.5,794,-4.8,0,0,0.8,Winter,Holiday,Yes
22/12/2017,250,1,-1.6,79,0.6,784,-4.7,0,0,0.8,Winter,Holiday,Yes
22/12/2017,161,2,-1.1,79,0.7,736,-4.2,0,0,0.8,Winter,Holiday,Yes
22/12/2017,99,3,-0.6,76,0.5,789,-4.3,0,0,0.7,Winter,Holiday,Yes
22/12/2017,64,4,-0.3,76,0.9,760,-4,0,0,0.7,Winter,Holiday,Yes
22/12/2017,76,5,-0.2,73,0.8,880,-4.4,0,0,0.7,Winter,Holiday,Yes
22/12/2017,114,6,-0.1,71,0.8,895,-4.7,0,0,0.7,Winter,Holiday,Yes
22/12/2017,283,7,-0.3,72,0.7,919,-4.7,0,0,0.7,Winter,Holiday,Yes
22/12/2017,544,8,-0.4,69,0.5,904,-5.4,0,0,0.7,Winter,Holiday,Yes
22/12/2017,298,9,0.3,67,0.7,897,-5.1,0.03,0,0.6,Winter,Holiday,Yes
22/12/2017,248,10,1.4,64,1,897,-4.6,0.25,0,0.5,Winter,Holiday,Yes
22/12/2017,278,11,3.1,57,0.8,804,-4.6,0.63,0,0,Winter,Holiday,Yes
22/12/2017,301,12,4.5,56,0.8,836,-3.5,0.71,0,0,Winter,Holiday,Yes
22/12/2017,320,13,5.4,55,1.2,820,-2.9,0.66,0,0,Winter,Holiday,Yes
22/12/2017,326,14,5.9,55,0.6,779,-2.4,0.48,0,0,Winter,Holiday,Yes
22/12/2017,386,15,6.5,55,0.9,801,-1.9,0.38,0,0,Winter,Holiday,Yes
22/12/2017,416,16,6,58,0.7,732,-1.6,0.19,0,0,Winter,Holiday,Yes
22/12/2017,477,17,5.4,61,1.3,691,-1.5,0.08,0,0,Winter,Holiday,Yes
22/12/2017,671,18,4.9,63,0.6,677,-1.5,0,0,0,Winter,Holiday,Yes
22/12/2017,481,19,5.2,64,0.7,691,-1,0,0,0,Winter,Holiday,Yes
22/12/2017,323,20,5.9,67,1.3,779,0.2,0,0,0,Winter,Holiday,Yes
22/12/2017,309,21,6.1,70,2.2,763,1,0,0,0,Winter,Holiday,Yes
22/12/2017,314,22,6.1,70,2.7,806,1,0,0,0,Winter,Holiday,Yes
22/12/2017,249,23,5.8,74,2.5,832,1.5,0,0,0,Winter,Holiday,Yes
23/12/2017,282,0,5.8,75,1.9,788,1.7,0,0,0,Winter,No Holiday,Yes
23/12/2017,337,1,5.7,75,1.7,706,1.6,0,0,0,Winter,No Holiday,Yes
23/12/2017,312,2,5.6,76,1.6,641,1.6,0,0,0,Winter,No Holiday,Yes
23/12/2017,230,3,5.4,77,1.6,583,1.6,0,0,0,Winter,No Holiday,Yes
23/12/2017,120,4,5.3,79,0.9,506,1.9,0,0,0,Winter,No Holiday,Yes
23/12/2017,59,5,5,81,1.2,425,2,0,0,0,Winter,No Holiday,Yes
23/12/2017,63,6,5.1,81,1.3,375,2.1,0,0,0,Winter,No Holiday,Yes
23/12/2017,99,7,5.1,82,0.7,334,2.2,0,0,0,Winter,No Holiday,Yes
23/12/2017,188,8,5.1,83,0.9,297,2.4,0,0,0,Winter,No Holiday,Yes
23/12/2017,239,9,5.2,84,0.7,226,2.7,0.03,0,0,Winter,No Holiday,Yes
23/12/2017,235,10,5.4,82,1.2,215,2.5,0.13,0,0,Winter,No Holiday,Yes
23/12/2017,282,11,5.7,81,1.1,192,2.6,0.18,0,0,Winter,No Holiday,Yes
23/12/2017,325,12,7,72,1.9,246,2.2,0.64,0,0,Winter,No Holiday,Yes
23/12/2017,423,13,7.7,68,1,249,2.1,0.58,0,0,Winter,No Holiday,Yes
23/12/2017,405,14,8.6,63,1.6,263,1.9,0.72,0,0,Winter,No Holiday,Yes
23/12/2017,443,15,8.6,64,1.5,269,2.1,0.57,0,0,Winter,No Holiday,Yes
23/12/2017,473,16,8.2,64,1,281,1.7,0.32,0,0,Winter,No Holiday,Yes
23/12/2017,453,17,7.7,67,0.9,264,1.9,0.11,0,0,Winter,No Holiday,Yes
23/12/2017,340,18,6.6,73,0.4,229,2,0,0,0,Winter,No Holiday,Yes
23/12/2017,260,19,6,76,1.1,219,2,0,0,0,Winter,No Holiday,Yes
23/12/2017,258,20,5.9,75,1.5,222,1.7,0,0,0,Winter,No Holiday,Yes
23/12/2017,279,21,5.6,77,0.9,212,1.8,0,0,0,Winter,No Holiday,Yes
23/12/2017,282,22,5.3,79,0.6,200,1.9,0,0,0,Winter,No Holiday,Yes
23/12/2017,237,23,5.5,80,0.6,185,2.3,0,0,0,Winter,No Holiday,Yes
24/12/2017,266,0,5.6,78,0.6,196,2,0,0,0,Winter,Holiday,Yes
24/12/2017,251,1,5.6,78,0.5,197,2,0,0,0,Winter,Holiday,Yes
24/12/2017,196,2,5.4,80,0.9,190,2.2,0,0,0,Winter,Holiday,Yes
24/12/2017,149,3,5.2,82,0.8,190,2.3,0,0,0,Winter,Holiday,Yes
24/12/2017,79,4,5.2,82,0.7,189,2.3,0,0,0,Winter,Holiday,Yes
24/12/2017,44,5,5.1,82,0.6,185,2.2,0,0,0,Winter,Holiday,Yes
